"X","Y","LSOA2011"
427503.219,554216.34,"E01008173"
448572.121,514369.754,"E01032552"
448156.363,514084.382,"E01032553"
428491.163,571352.297,"E01008506"
436204.898,571790.625,"E01008587"
428627.251,571133.556,"E01008507"
435100.958,572324.434,"E01008586"
428427.799,571683.122,"E01008504"
435213.697,572086.104,"E01008585"
427971.038,570655.045,"E01008505"
435627.789,572275.274,"E01008584"
428539.133,569876.257,"E01008502"
425920.13,573740.831,"E01008583"
429101.619,569961.614,"E01008503"
424013.492,573753.582,"E01008582"
428463.103,570256.626,"E01008500"
424007.173,572155.112,"E01008581"
430193.359,570151.38,"E01008501"
423365.706,572254.8,"E01008580"
432418.082,567652.208,"E01008508"
435663.429,571659.613,"E01008589"
431807.027,567610.917,"E01008509"
435894.522,571917.399,"E01008588"
432901.105,553664.806,"E01032484"
433982.882,552896.916,"E01032483"
451834.174,529959.533,"E01011997"
452303.322,530061.606,"E01011996"
451960.86,529838.339,"E01011995"
451149.416,534490.49,"E01011994"
452305.162,534317.513,"E01011993"
450407.496,534817.059,"E01011992"
452857.538,533793.954,"E01011991"
449933.446,529470.907,"E01011990"
450571.363,532133.988,"E01011999"
430920.98,569206.508,"E01008466"
431133.36,568897.635,"E01008467"
430008.101,567997.399,"E01008464"
429947.648,567759.07,"E01008465"
430719.418,568085.517,"E01008462"
430733.049,568353.4,"E01008463"
419676.855,568352.247,"E01008460"
431292.949,568530.038,"E01008461"
431625.726,568666.178,"E01008468"
427468.132,568489.648,"E01008469"
419147.997,541767.188,"E01020706"
440539.624,549092.857,"E01020787"
440281.065,550057.962,"E01020786"
426638.886,542196.23,"E01020704"
418844.066,541795.403,"E01020705"
442801.246,549345.89,"E01020784"
426462.973,543281.655,"E01020702"
441656.666,549732.162,"E01020783"
426861.824,542459.63,"E01020703"
442267.208,549732.476,"E01020782"
433994.103,536478.603,"E01020700"
441388.227,549998.369,"E01020781"
432137.403,535918.518,"E01020701"
442397.724,540907.019,"E01020780"
426330.119,544429.303,"E01020708"
436122.587,539392.197,"E01020789"
428672.666,545829.305,"E01020709"
437803.465,539051.637,"E01020788"
437144.246,556879.935,"E01008756"
437548.295,556981.327,"E01008757"
433640.532,549964.039,"E01008754"
432151.285,549848.942,"E01008755"
432215.273,550213.885,"E01008752"
433474.22,550526.671,"E01008753"
432720.446,549799.733,"E01008750"
433132.397,550724.107,"E01008751"
436906.385,555863.422,"E01008758"
437714.064,556473.152,"E01008759"
426607.242,568534.737,"E01032650"
416192.363,547491.183,"E01020666"
412218.258,552234.528,"E01020667"
416453.172,547456.802,"E01020664"
417012.737,547260.573,"E01020665"
420056.893,553524.356,"E01020662"
420246.467,544791.809,"E01020660"
419539.232,553193.43,"E01020661"
412597.238,551569.944,"E01020668"
419460.946,585424.952,"E01033718"
431792.652,556557.967,"E01008846"
432040.776,556429.96,"E01008847"
430718.506,556678.698,"E01008844"
431385.802,556285.733,"E01008845"
436408.715,558986.464,"E01008842"
430839.24,555590.841,"E01008843"
434652.402,559579.021,"E01008840"
435869.953,559365.489,"E01008841"
430460.728,555532.138,"E01008848"
430476.685,556234.015,"E01008849"
454217.095,518087.44,"E01012146"
454656.114,517432.597,"E01012147"
460151.448,524577.19,"E01012144"
454885.949,518221.168,"E01012145"
460059.879,524045.582,"E01012142"
459918.003,523747.186,"E01012143"
462278.577,520977.823,"E01012140"
463048.238,522582.087,"E01012141"
453764.665,517458.943,"E01012148"
454199.337,517277.61,"E01012149"
448990.67,519602.936,"E01012036"
448458.434,519550.374,"E01012037"
450851.756,513464.651,"E01012034"
450777.883,515132.702,"E01012035"
451308.488,513949.328,"E01012032"
451138.307,514190.111,"E01012033"
450648.293,514300.848,"E01012030"
449968.857,515008.6,"E01012031"
448548.731,519352.222,"E01012038"
422016.093,565400.095,"E01008346"
421362.419,565347.56,"E01008347"
420631.514,565625.816,"E01008344"
420151.377,565887.786,"E01008345"
422785.584,569582.866,"E01008342"
421140.418,565469.005,"E01008343"
422574.413,568296.698,"E01008340"
422927.414,568361.44,"E01008341"
421775.23,565127.132,"E01008348"
422179.047,564904.247,"E01008349"
434313.128,571774.902,"E01008553"
435052.086,572826.841,"E01008550"
434592.274,574074.718,"E01008551"
436549.842,569290.224,"E01008558"
435914.025,569065.999,"E01008559"
425733.817,564743.011,"E01008406"
433823.203,569384.832,"E01008487"
425503.971,564993.23,"E01008407"
434080.797,568733.728,"E01008486"
416779.573,565543.998,"E01008404"
434421.932,567951.692,"E01008485"
415907.892,566997.602,"E01008405"
433743.533,567819.983,"E01008484"
417081.259,566288.707,"E01008402"
434985.176,568226.997,"E01008483"
415284.072,566668.667,"E01008403"
434310.025,568176.873,"E01008482"
415627.846,566326.909,"E01008400"
433894.759,568355.893,"E01008481"
416063.467,566476.768,"E01008401"
426898.162,573931.421,"E01008480"
433761.617,569913.274,"E01008489"
426210.875,565773.803,"E01008409"
432857.626,569874.533,"E01008488"
442768.663,541235.956,"E01020757"
443677.704,543838.229,"E01020752"
442748.247,543618.815,"E01020753"
440751.055,548657.186,"E01020750"
442910.709,544110.146,"E01020751"
443251.157,541070.577,"E01020758"
442732.327,541661.03,"E01020759"
440142.293,552863.878,"E01008766"
439593.939,553063.525,"E01008767"
440768.203,553600.986,"E01008764"
438571.979,552284.479,"E01008765"
440263.279,553679.507,"E01008763"
437460.546,555874.253,"E01008761"
441044.444,552488.056,"E01008768"
440791.778,552888.025,"E01008769"
423322.847,552223.152,"E01020606"
423113.508,539151.494,"E01020687"
425750.235,547648.529,"E01020607"
423705.906,539576.963,"E01020686"
425285.167,549812.462,"E01020604"
424166.623,539354.166,"E01020685"
425985.1,550529.453,"E01020605"
424952.443,540200.107,"E01020684"
426489.455,551042.313,"E01020602"
430875.39,543572.196,"E01020683"
426075.772,550088.27,"E01020603"
430591.58,543164.745,"E01020682"
426895.178,550297.789,"E01020600"
423649.039,546208.447,"E01020681"
426093.935,551228.676,"E01020601"
423603.691,545636.442,"E01020680"
430756.442,550225.972,"E01020608"
424191.157,540129.85,"E01020689"
429307.767,549593.587,"E01020609"
423316.557,539714.122,"E01020688"
431995.877,563787.549,"E01008656"
432457.452,564270.28,"E01008657"
432176.003,564844.984,"E01008654"
431811.497,564542.019,"E01008655"
431867.608,565066.57,"E01008652"
431395.891,564889.115,"E01008653"
438090.338,565506.619,"E01008650"
438588.118,565569.408,"E01008651"
432289.164,563019.348,"E01008658"
432652.746,563204.163,"E01008659"
427195.786,541101.819,"E01033221"
441978.488,526928.179,"E01033476"
444018.22,518544.822,"E01033477"
444180.675,514355.988,"E01033474"
443790.263,515012.674,"E01033475"
460805.35,514977.325,"E01033472"
471504.206,518440.434,"E01033473"
453438.853,520266.189,"E01033470"
455303.703,519921.8,"E01033471"
443527.516,513941.262,"E01033478"
444313.755,514783.349,"E01033479"
429972.703,579275.523,"E01027426"
429991.136,579822.696,"E01027427"
429126.291,581687.037,"E01027424"
428770.287,581130.436,"E01027425"
430279.685,580650.846,"E01027422"
430228.228,581104.976,"E01027423"
431300.295,574538.6,"E01027420"
431033.045,575008.868,"E01027421"
429771.846,580367.515,"E01027428"
430934.311,580638.755,"E01027429"
426012.198,523998.207,"E01020846"
427133.899,525615.438,"E01020847"
426687.204,524940.494,"E01020844"
427263.785,524981.495,"E01020845"
426966.947,534319.071,"E01020842"
426624.333,535331.706,"E01020843"
423699.786,525883.252,"E01020840"
423531.844,526298.304,"E01020841"
427957.438,526218.209,"E01020848"
427471.162,526064.927,"E01020849"
448934.791,515694.38,"E01012046"
447578.63,517059.552,"E01012047"
449136.544,514267.631,"E01012044"
449486.958,514254.851,"E01012045"
448789.262,514860.776,"E01012042"
449642.73,514745.449,"E01012043"
448794.814,519345.156,"E01012040"
448855.678,520018.985,"E01012041"
448070.942,516524.039,"E01012048"
451154.817,515836.386,"E01012049"
426365.587,514448.574,"E01012336"
426941.942,514136.935,"E01012337"
423906.603,519080.114,"E01012334"
424641.867,522315.735,"E01012335"
430441.142,516608.12,"E01012332"
430245.374,516247.142,"E01012333"
429996.27,517118.676,"E01012330"
430386.314,516906.243,"E01012331"
430912.887,510374.512,"E01012338"
429905.989,510134.607,"E01012339"
416017.872,563917.354,"E01008246"
429229.856,562305.323,"E01008244"
429143.64,561159.172,"E01008242"
429878.053,562638.44,"E01008243"
429458.686,561664.734,"E01008240"
428831.865,561628.123,"E01008241"
416752.638,563815.87,"E01008248"
415751.454,564360.904,"E01008249"
429100.614,517643.488,"E01032546"
442106.069,520587.912,"E01032544"
429551.057,517497.325,"E01032545"
441878.483,521352.561,"E01032542"
441591.913,521102.738,"E01032543"
449419.934,534155.495,"E01032540"
449067.987,533783.812,"E01032541"
460180.995,515189.478,"E01032548"
459744.565,515640.5,"E01032549"
429831.664,566622.473,"E01008536"
429554.614,566506.87,"E01008537"
428627.342,567344.35,"E01008534"
429287.588,566814.589,"E01008535"
428996.216,567732.528,"E01008532"
429178.704,567431.98,"E01008533"
434677.354,568591.496,"E01008530"
428744.755,568123.718,"E01008531"
429224.808,568283.073,"E01008538"
435169.993,567266.006,"E01008539"
450557.857,531228.822,"E01011987"
450241.812,531050.366,"E01011986"
450684.15,530751.378,"E01011985"
449727.882,530696.371,"E01011984"
449107.447,532891.957,"E01011983"
448472.244,532266.392,"E01011982"
449117.446,531009.212,"E01011981"
448867.746,530740.954,"E01011980"
450487.113,529816.943,"E01011989"
449749.648,530088.517,"E01011988"
446690.496,538542.212,"E01020736"
441667.01,541505.455,"E01020734"
442042.535,541701.81,"E01020735"
446453.663,525879.938,"E01012246"
442751.236,521353.029,"E01012247"
446789.383,525684.585,"E01012244"
446980.41,525122.124,"E01012245"
446239.892,525006.302,"E01012242"
446172.381,525475.972,"E01012243"
446305.18,517003.806,"E01012240"
446317.089,516451.828,"E01012241"
442690.206,520862.66,"E01012248"
442420.286,521860.339,"E01012249"
426316.292,560674.915,"E01008236"
425920.658,560818.1,"E01008237"
425642.078,559659.617,"E01008234"
426303.866,560015.886,"E01008235"
428458.22,560049.721,"E01008232"
428137.98,560337.283,"E01008233"
427328.846,560669.08,"E01008230"
428810.097,560732.855,"E01008231"
426034.895,560295.273,"E01008238"
425537.861,560103.27,"E01008239"
449634.839,532821.859,"E01011966"
450186.605,532028.376,"E01011967"
450145.769,532503.892,"E01011964"
449744.908,532242.096,"E01011965"
448663.235,529196.155,"E01011962"
449875.73,529101.613,"E01011963"
449012.253,528791.835,"E01011960"
449375.219,529248.939,"E01011961"
449255.823,528176.049,"E01011968"
448625.919,535772.287,"E01011969"
418903.507,567001.073,"E01008446"
418238.095,566907.272,"E01008447"
418775.334,567423.318,"E01008444"
420099.641,567045.475,"E01008445"
418245.484,567431.886,"E01008442"
417740.964,567129.961,"E01008443"
419377.766,567240.43,"E01008441"
417997.118,567745.756,"E01008448"
422975.281,564662.528,"E01008449"
440521.656,556229.079,"E01008736"
440341.408,555716.002,"E01008737"
435251.292,554847.798,"E01008734"
440023.83,556038.651,"E01008735"
436272.44,555271.609,"E01008732"
435662.505,554897.75,"E01008733"
435457.245,555963.071,"E01008730"
435947.47,555659.163,"E01008731"
440554.02,555493.183,"E01008738"
440577.316,555060.05,"E01008739"
418311.191,542429.413,"E01020646"
420428.165,552277.296,"E01020647"
409314.077,550126.382,"E01020644"
408493.805,549283.358,"E01020645"
410844.834,551740.461,"E01020642"
410571.218,551024.375,"E01020643"
411028.018,550532.223,"E01020640"
411294.739,551267.427,"E01020641"
419904.462,551817.044,"E01020648"
421317.694,551003.303,"E01020649"
427448.477,542316.892,"E01033164"
442272.139,550118.717,"E01033163"
439772.503,546824.838,"E01033161"
422855.645,622537.87,"E01027366"
424380.039,615433.715,"E01027367"
426036.851,604083.368,"E01027364"
412758.623,601507.371,"E01027365"
426949.844,603836.565,"E01027362"
427108.152,604179.235,"E01027363"
426733.147,604477.519,"E01027361"
406064.155,601630.821,"E01027368"
405306.163,601808.597,"E01027369"
423147.05,564960.792,"E01033556"
424211.684,564099.256,"E01033554"
425505.661,564262.194,"E01033553"
423444.038,570347.947,"E01033550"
424445.114,570220.789,"E01033551"
405854.878,555143.521,"E01027506"
406271.981,560224.062,"E01027507"
400221.849,562353.351,"E01027504"
395729.654,557911.154,"E01027505"
408655.119,562434.009,"E01027502"
382876.57,592992.521,"E01027503"
409786.976,562813.085,"E01027500"
408969.915,562753.312,"E01027501"
407454.069,562048.943,"E01027508"
416250.349,573344.105,"E01027466"
428529.174,514506.733,"E01033484"
416310.58,572172.451,"E01027464"
429392.875,514497.857,"E01033483"
416904.524,573040.434,"E01027465"
427219.839,516976.936,"E01033482"
422466.145,587317.723,"E01027462"
426649.055,516862.338,"E01033481"
422485.138,587562.829,"E01027463"
444135.573,524500.778,"E01033480"
420390.659,584853.159,"E01027460"
420741.007,585097.085,"E01027461"
415478.969,571035.233,"E01027468"
414852.683,570504.654,"E01027469"
418861.107,526875.077,"E01020897"
425610.855,534849.028,"E01020817"
417681.565,526133.557,"E01020896"
426728.557,525805.492,"E01020814"
418425.274,526440.37,"E01020895"
425794.575,525420.125,"E01020815"
436909.33,534113.679,"E01020812"
416182.275,537542.892,"E01020893"
426224.248,525869.189,"E01020813"
436298.4,532211.933,"E01020810"
399235.37,539701.973,"E01020891"
436590.832,531844.656,"E01020811"
426255.543,534427.024,"E01020818"
417105.674,535372.278,"E01020899"
425751.545,534314.305,"E01020819"
416869.132,534997.382,"E01020898"
437714.755,555148.221,"E01008826"
437207.945,554652.672,"E01008827"
436382.027,554081.715,"E01008824"
436981.622,555182.192,"E01008825"
436863.633,559302.537,"E01008822"
436122.981,554251.093,"E01008823"
437943.226,558576.329,"E01008820"
437637.865,559519.993,"E01008821"
437578.221,554781.807,"E01008828"
436768.306,554627.227,"E01008829"
459384.164,515027.566,"E01012124"
461843.106,515750.774,"E01012120"
460983.918,516364.607,"E01012121"
460097.878,522616.507,"E01012128"
459515.333,523078.821,"E01012129"
413612.625,563028.933,"E01008197"
413965.838,559557.196,"E01008196"
414209.174,562229.754,"E01008195"
425835.435,558914.41,"E01008194"
425899.375,559352.895,"E01008193"
426379.052,559367.612,"E01008192"
426711.341,558580.89,"E01008191"
426432.357,558729.34,"E01008190"
413823.574,563511.197,"E01008199"
413513.292,563701.838,"E01008198"
453303.423,518107.247,"E01012016"
468219.628,520025.464,"E01012097"
452833.673,517651.774,"E01012017"
470752.66,519322.713,"E01012096"
448021.381,519297.339,"E01012014"
468894.394,520070.052,"E01012095"
452628.6,517887.655,"E01012015"
450310.671,519551.722,"E01012094"
447492.037,517430.235,"E01012012"
449947.184,519547.699,"E01012093"
447837.741,518754.13,"E01012013"
449597.917,519470.05,"E01012092"
448333.666,516860.039,"E01012010"
453073.395,518559.236,"E01012091"
447608.86,518000.249,"E01012011"
452643.017,518775.294,"E01012090"
450480.328,518132.464,"E01012018"
468520.32,519515.196,"E01012099"
449884.461,517645.899,"E01012019"
469163.488,519783.222,"E01012098"
418533.923,566294.188,"E01008326"
419965.943,566362.037,"E01008327"
419973.004,566663.248,"E01008324"
419445.387,566334.806,"E01008325"
426674.697,567430.567,"E01008322"
427136.604,567522.393,"E01008323"
426893.154,568100.557,"E01008320"
425897.957,568001.652,"E01008321"
418181.342,566474.852,"E01008328"
418976.223,566172.534,"E01008329"
441221.104,518846.223,"E01012226"
443948.212,513584.106,"E01012227"
441870.586,518115.655,"E01012224"
441388.071,518271.479,"E01012225"
442414.837,517829.371,"E01012223"
444637.982,514002.577,"E01012228"
428064.094,561674.722,"E01008216"
421343.697,566590.424,"E01008297"
426894.143,559032.139,"E01008217"
421003.122,567503.394,"E01008296"
427162.711,562540.944,"E01008214"
421625.652,568024.738,"E01008295"
427832.913,562082.431,"E01008215"
420968.581,568601.925,"E01008294"
427398.842,561607.9,"E01008212"
420952.741,567878.411,"E01008293"
427908.773,561364.024,"E01008213"
420456.069,564962.072,"E01008292"
423130.659,562241.504,"E01008210"
422020.374,563806.295,"E01008291"
422964.62,561737.526,"E01008211"
421537.367,563990.402,"E01008290"
427669.642,559309.136,"E01008218"
421027.112,566481.762,"E01008299"
426867.444,560307.842,"E01008219"
420864.915,567091.479,"E01008298"
453718.552,515363.611,"E01032594"
453516.263,514893.012,"E01032593"
431054.286,567503.297,"E01008576"
424073.429,573072.825,"E01008577"
429844.531,567246.429,"E01008574"
429750.543,566057.798,"E01008575"
430548.51,566553.6,"E01008572"
430263.678,566549.814,"E01008573"
431021.144,570393.056,"E01008570"
431361.323,566979.796,"E01008571"
426228.951,573566.487,"E01008578"
423884.549,572727.314,"E01008579"
449868.046,531292.295,"E01011949"
428588.509,564248.066,"E01008426"
428897.37,563414.613,"E01008427"
425382.363,568184.427,"E01008424"
429296.748,564029.503,"E01008425"
425118.411,567402.17,"E01008422"
424018.38,567151.707,"E01008423"
423547.163,567628.762,"E01008421"
428921.035,563837.136,"E01008428"
429181.364,564627.629,"E01008429"
438449.781,547148.711,"E01020776"
442208.761,539891.121,"E01020777"
438982.835,547352.884,"E01020775"
443071.547,537547.845,"E01020772"
439897.019,547591.154,"E01020773"
441967.538,540259.468,"E01020770"
441596.889,540751.425,"E01020771"
442454.141,539421.279,"E01020778"
441464.348,539246.762,"E01020779"
434769.222,549102.413,"E01008716"
432015.802,551986.886,"E01008797"
434417.54,549214.775,"E01008717"
433016.753,552245.093,"E01008796"
434865.558,549633.622,"E01008714"
