"X","Y","MSOA2011"
440115.943,316586.45,"E02005401"
490178.115,335199.341,"E02005480"
433231.483,311765.175,"E02005408"
515127.429,310033.007,"E02005489"
440866.053,310587.786,"E02005409"
513680.652,310423.282,"E02005488"
472767.223,261942.843,"E02005667"
476337.142,262268.89,"E02005664"
480149.363,262131.377,"E02005665"
476917.508,262409.054,"E02005662"
471087.015,262356.826,"E02005663"
481393.135,262643.498,"E02005660"
477677.582,262496.724,"E02005661"
471938.841,261744.658,"E02005668"
478649.958,261260.734,"E02005669"
459811.607,306065.242,"E02002836"
461071.754,305860.443,"E02002837"
457728.835,306168.961,"E02002834"
463094.095,306825.223,"E02002835"
459499.834,306688.897,"E02002832"
460052.857,306715.45,"E02002833"
456768.525,307172.737,"E02002830"
460923.952,307114.988,"E02002831"
400032.645,385629.101,"E02004097"
402375.116,393698.197,"E02004096"
403549.521,393846.439,"E02004095"
456372.285,305486.989,"E02002838"
401376.431,395336.531,"E02004094"
463122.798,305374.096,"E02002839"
402230.585,396388.341,"E02004093"
447541.202,332210.36,"E02004092"
448989.931,332629.113,"E02004091"
444919.01,333418.579,"E02004090"
401098.569,385689.192,"E02004098"
444364.644,327324.074,"E02005397"
477331.33,316838.063,"E02005396"
475506.677,318135.391,"E02005395"
474556.808,319423.896,"E02005394"
470605.829,319205.484,"E02005393"
475431.587,320227.213,"E02005392"
478352.264,333855.037,"E02005391"
443395.26,292238.286,"E02005390"
435623.845,317184.597,"E02005399"
448281.892,326404.021,"E02005398"
482643.269,389552.975,"E02005497"
435120.936,350269.83,"E02004035"
456439.522,362401.367,"E02005886"
441144.217,353405.256,"E02004032"
451953.281,362516.537,"E02005885"
441107.234,350721.417,"E02004033"
454614.666,362993.038,"E02005884"
435035.61,354395.593,"E02004030"
453686.15,363457.841,"E02005883"
442626.86,353696.579,"E02004031"
454869.865,364151.82,"E02005882"
456658.411,367588.956,"E02005881"
457122.453,368914.644,"E02005880"
435009.854,347274.157,"E02004038"
436672.978,347186.961,"E02004039"
452142.444,360813.467,"E02005889"
454862.21,361137.514,"E02005888"
454623.616,302729.284,"E02005336"
455851.805,301580.523,"E02005337"
453320.613,303074.087,"E02005334"
452238.219,303493.439,"E02005335"
454666.88,298874.565,"E02005338"
453522.136,297594.448,"E02005339"
442696.608,313304.241,"E02005407"
474026.227,261900.608,"E02005666"
475447.661,259132.56,"E02005677"
444054.469,345761.287,"E02006827"
459699.447,378233.639,"E02005848"
536547.72,318109.473,"E02005474"
498592.22,371912.04,"E02005445"
495050.046,266950.484,"E02005636"
453286.156,328476.987,"E02005919"
453972.611,349636.16,"E02005831"
533985.259,344347.549,"E02006864"
388043.121,256654.051,"E02006736"
385450.085,256537.177,"E02006737"
384557.413,257653.282,"E02006734"
387313.65,256880.205,"E02006735"
403445.878,264907.937,"E02006732"
572598.921,240098.951,"E02004446"
583881.936,237501.07,"E02004447"
567346.213,187863.641,"E02004444"
572785.628,187769.859,"E02004445"
572183.185,188037.854,"E02004442"
570555.454,187903.592,"E02004443"
569526.882,188557.568,"E02004440"
574048.728,188597.4,"E02004441"
578060.086,234123.413,"E02004448"
581149.182,230207.694,"E02004449"
541458.779,297722.026,"E02003746"
527007.543,297269.695,"E02003747"
546549.396,309246.949,"E02003744"
542951.664,306179.955,"E02003745"
544011.594,311809.741,"E02003742"
546716.767,310647.027,"E02003743"
554984.095,261431.304,"E02003740"
542268.764,296696.478,"E02003748"
529696.379,297062.663,"E02003749"
560432.252,179460.527,"E02006926"
601654.142,226262.095,"E02006922"
521579.549,231957.217,"E02004916"
523117.562,231639.285,"E02004917"
530146.756,203034.216,"E02004995"
522466.028,232949.672,"E02004914"
525422.033,203981.025,"E02004994"
520759.811,232884.452,"E02004915"
523093.071,205663.385,"E02004993"
524715.17,233566.981,"E02004912"
522128.092,207081.219,"E02004992"
526219.308,228724.662,"E02004913"
522053.094,208384.092,"E02004991"
536010.776,240827.041,"E02004910"
523066.596,208862.927,"E02004990"
521746.953,234114.586,"E02004911"
518658.474,230073.45,"E02004918"
520053.555,229986.297,"E02004919"
517399.169,296280.056,"E02006877"
529098.605,262542.672,"E02006874"
532018.107,259383.61,"E02006873"
517055.124,294465.46,"E02006878"
564722.149,179029.249,"E02003307"
561569.406,179890.731,"E02003304"
562671.186,179825.44,"E02003305"
558653.831,181022.185,"E02003302"
556385.511,180449.767,"E02003303"
568407.107,182543.745,"E02003300"
559140.605,182294.101,"E02003301"
567944.494,178877.622,"E02003308"
562541.132,178641.302,"E02003309"
516185.995,295492.234,"E02003257"
514834.149,296410.901,"E02003254"
521071.645,296487.658,"E02003255"
518244.795,298119.663,"E02003252"
519298.543,297222.847,"E02003253"
519309.452,299441.977,"E02003250"
516557.844,298982.644,"E02003251"
507467.755,225907.298,"E02003258"
639939.273,272160.401,"E02006287"
505548.008,225447.211,"E02003259"
567729.103,245394.787,"E02006286"
565665.626,245855.202,"E02006285"
566679.961,246101.943,"E02006284"
570987.239,248386.189,"E02006283"
577515.925,249018.526,"E02006282"
585726.531,263123.501,"E02006281"
381754.606,395307.266,"E02001262"
374935.986,395252.677,"E02001263"
376818.23,395681.973,"E02001260"
380167.459,395434.782,"E02001261"
375808.043,394476.598,"E02001268"
379842.694,394581.224,"E02001269"
332344.869,430265.217,"E02005206"
351628.037,428394.301,"E02005287"
333996.895,429266.502,"E02005207"
388436.526,418061.825,"E02005286"
341926.507,432475.546,"E02005204"
379829.117,419982.181,"E02005285"
343867.95,431027.151,"E02005205"
378236.542,421531.206,"E02005284"
360261.817,413646.797,"E02005202"
337365.65,436587.483,"E02005203"
357581.461,416314.493,"E02005200"
381205.596,422823.048,"E02005281"
356373.073,414208.263,"E02005201"
387200.724,422963.185,"E02005280"
332340.359,429081.415,"E02005208"
351752.617,427444.094,"E02005289"
342085.75,428705.513,"E02005209"
359057.824,427243.112,"E02005288"
327501.826,381417.404,"E02001506"
334633.741,380386.35,"E02001507"
333217.358,382519.088,"E02001504"
334660.86,381885.279,"E02001505"
333764.948,383999.751,"E02001502"
326787.589,382563.236,"E02001503"
327302.835,384322.646,"E02001500"
332303.885,384128.423,"E02001501"
335530.041,379919.003,"E02001508"
331348.163,398987.598,"E02001456"
335621.97,398991.123,"E02001457"
338672.475,399032.332,"E02001454"
336886.203,399211.623,"E02001455"
333991.399,399393.967,"E02001452"
332645.99,399478.378,"E02001453"
331312.818,399995.631,"E02001450"
335333.909,399837.493,"E02001451"
331999.509,398507.781,"E02001458"
333864.671,398265.392,"E02001459"
377387.16,399250.641,"E02001176"
379245.987,399122.67,"E02001177"
379671.579,400125.636,"E02001174"
375746.918,399467.062,"E02001175"
382940.013,400768.792,"E02001172"
381428.023,400087.503,"E02001173"
376075.52,400927.84,"E02001170"
382945.86,398960.467,"E02001178"
380380.936,398914.131,"E02001179"
359187.763,417515.541,"E02005197"
357424.706,418480.721,"E02005196"
349060.585,418990.404,"E02005195"
358802.02,418522.035,"E02005194"
355530.831,419083.805,"E02005193"
358099.794,421172.346,"E02005192"
356863.237,422676.386,"E02005191"
362175.2,422451.43,"E02005190"
352366.95,416630.056,"E02005199"
358492.713,416692.902,"E02005198"
337896.173,376397.24,"E02003846"
337110.906,375967.739,"E02003847"
329539.363,376726.241,"E02003844"
339971.823,376655.732,"E02003845"
333111.983,377629.551,"E02003842"
337950.811,377201.999,"E02003843"
360317.593,348573.63,"E02003840"
329094.471,378052.652,"E02003841"
338918.812,375718.156,"E02003848"
340776.911,375364.078,"E02003849"
382400.969,386301.412,"E02001097"
372423.736,405330.14,"E02001016"
383474.343,386806.221,"E02001096"
375418.293,405013.454,"E02001017"
381254.527,387401.045,"E02001095"
365273.733,405760.877,"E02001014"
382429.418,387665.207,"E02001094"
373818.226,405566.903,"E02001015"
382978.424,388285.745,"E02001093"
372285.229,406233.978,"E02001012"
381325.456,388933.665,"E02001092"
368810.312,406225.468,"E02001013"
379874.571,389672.839,"E02001091"
373506.826,406542.329,"E02001010"
382940.386,389949.081,"E02001090"
366215.994,406467.919,"E02001011"
365205.009,404558.972,"E02001018"
394096.425,409567.171,"E02001099"
378891.893,416553.858,"E02001019"
392991.354,409698.199,"E02001098"
362959.862,397540.368,"E02001326"
341849.983,399941.29,"E02001327"
360362.976,398016.428,"E02001324"
361822.224,397819.803,"E02001325"
357379.367,399354.379,"E02001322"
365454.243,399192.053,"E02001323"
367010.58,399518.491,"E02001320"
358559.179,399432.813,"E02001321"
340789.373,400082.099,"E02001328"
341597.099,398387.027,"E02001329"
380274.956,390978.904,"E02001276"
376162.301,390360.239,"E02001277"
377175.414,391457.553,"E02001274"
371452.879,391188.894,"E02001275"
379830.279,391619.745,"E02001272"
378848.753,391621.385,"E02001273"
378393.314,392505.091,"E02001270"
376828.901,392437.864,"E02001271"
377383.792,390182.66,"E02001278"
378309.018,390012.809,"E02001279"
374413.566,428859.554,"E02005216"
375252.157,428141.065,"E02005217"
350457.864,425836.699,"E02005296"
372641.691,430241.641,"E02005214"
354893.51,425888.444,"E02005295"
376379.626,429163.971,"E02005215"
356848.926,426231.78,"E02005294"
373356.868,432267.102,"E02005212"
356110.997,426152.406,"E02005293"
375004.622,431039.643,"E02005213"
352810.108,426760.493,"E02005292"
334295.13,427997.849,"E02005210"
353392.028,427183.616,"E02005291"
337177.645,427512.215,"E02005211"
355747.276,427414.76,"E02005290"
373809.456,427609.302,"E02005218"
354351.261,422604.19,"E02005299"
376751.886,427509,"E02005219"
354288.275,423974.458,"E02005298"
352626.204,386640.968,"E02002576"
348808.514,386662.286,"E02002577"
351907.889,387926.852,"E02002574"
350162.011,387434.308,"E02002575"
351237.938,386399.218,"E02002578"
349486.129,385927.051,"E02002579"
348951.18,391724.266,"E02001426"
352389.193,391610.691,"E02001427"
350086.06,393198.143,"E02001424"
352557.309,392806.519,"E02001425"
354109.225,394584.615,"E02001422"
348350.809,393453.373,"E02001423"
358654.439,395034.328,"E02001420"
349631.9,395037.223,"E02001421"
349525.46,390736.957,"E02001428"
337037.68,420053.159,"E02001429"
340747.611,368273.47,"E02003797"
341685.483,368670.121,"E02003796"
336623.421,370310.552,"E02003795"
345646.525,373756.347,"E02003794"
337957.33,367609.071,"E02003799"
338546.516,368423.914,"E02003798"
389773.752,412259.428,"E02001146"
390145.03,410940.641,"E02001147"
392368.367,412696.452,"E02001144"
393270.197,412489.452,"E02001145"
387086.815,412722.688,"E02001142"
390869.24,412505.081,"E02001143"
388231.859,413931.978,"E02001140"
389225.651,413459.825,"E02001141"
338653.001,568638.973,"E02003987"
318605.35,468096.42,"E02003986"
388175.458,410710.531,"E02001148"
317915.644,469152.212,"E02003985"
363866.107,411825.963,"E02000987"
385225.487,410563.925,"E02001149"
320131.288,469266.666,"E02003984"
371764.947,412616.744,"E02000986"
321032.82,469298.872,"E02003983"
373096.209,412760.529,"E02000985"
322202.746,469623.305,"E02003982"
371394.32,414031.493,"E02000984"
320294.275,470397.986,"E02003981"
319691.884,470710.14,"E02003980"
339412.981,558034.601,"E02003989"
353193.633,561279.377,"E02003988"
374421.055,411498.147,"E02000989"
371306.492,411686.271,"E02000988"
385882.592,383151.744,"E02003856"
385229.564,382116.769,"E02003857"
391462.695,383597.396,"E02003854"
392607.827,383289.154,"E02003855"
338766.716,374203.867,"E02003852"
397673.991,384559.768,"E02003853"
338295.316,375194.655,"E02003850"
339904.69,374699.332,"E02003851"
384410.786,381059.706,"E02003858"
377270.165,380040.211,"E02003859"
384101.789,422166.107,"E02006884"
383650.95,431421.44,"E02006881"
344179.88,392209.374,"E02001336"
344911.023,391682.368,"E02001337"
342964.772,392156.938,"E02001334"
347674.312,392167.54,"E02001335"
342866.792,393419.886,"E02001332"
346757.807,392475.306,"E02001333"
340145.07,398293.348,"E02001330"
342077.671,397537,"E02001331"
343192.508,391332.887,"E02001338"
347255.16,390928.371,"E02001339"
395117.773,397253.376,"E02001246"
392270.586,396869.679,"E02001247"
395655.951,397705.404,"E02001244"
394106.362,397661.22,"E02001245"
391175.512,397921.69,"E02001242"
397042.435,397963.222,"E02001243"
389187.615,398608.909,"E02001240"
393020.734,398538.064,"E02001241"
395094.28,396080.795,"E02001248"
392720.869,395784.75,"E02001249"
334751.092,415788.184,"E02001436"
332746.053,415641.101,"E02001437"
335236.196,416881.447,"E02001434"
333784.362,416306.327,"E02001435"
334060.857,417653.46,"E02001432"
336082.464,417313.638,"E02001433"
336346.062,419113.849,"E02001430"
335368.281,418395.441,"E02001431"
333023.39,414115.168,"E02001438"
331778.671,412190.338,"E02001439"
334005.624,434302.547,"E02002646"
331729.753,434307.742,"E02002647"
332667.234,435027.592,"E02002644"
330875.057,434386.404,"E02002645"
331317.731,436055.935,"E02002642"
331657.214,435492.711,"E02002643"
331429.331,437060.867,"E02002640"
332441.184,436763.778,"E02002641"
332488.073,434005.313,"E02002648"
331004.601,432894.836,"E02002649"
387380.291,404668.336,"E02001156"
371881.819,404372.271,"E02001157"
388182.264,405979.56,"E02001154"
386545.992,405823.938,"E02001155"
387140.769,407115.221,"E02001152"
385890.011,406815.488,"E02001153"
384092.154,410590.197,"E02001150"
386086.44,409924.033,"E02001151"
342370.771,554380.22,"E02003997"
340498.354,554679.951,"E02003996"
372760.932,403844.331,"E02001158"
338160.319,555164.577,"E02003995"
365474.284,410167.423,"E02000997"
373912.339,403587.509,"E02001159"
339010.461,555371.249,"E02003994"
374285.833,410155.471,"E02000996"
347735.31,556138.665,"E02003993"
368757.098,410515.782,"E02000995"
340809.419,555780.068,"E02003992"
371031.355,410677.402,"E02000994"
336984.532,555778.252,"E02003991"
372822.649,410827.298,"E02000993"
340937.993,557521.088,"E02003990"
361772.474,410697.696,"E02000992"
370094.287,410848.67,"E02000991"
364324.269,410990.726,"E02000990"
340184.978,552732.359,"E02003999"
340596.433,553786.08,"E02003998"
371370.379,409724.855,"E02000999"
370233.849,409711.434,"E02000998"
386051.115,395692.2,"E02001066"
388395.195,395556.625,"E02001067"
387224.811,396211.022,"E02001064"
389361.524,396367.211,"E02001065"
385303.056,396755.321,"E02001062"
383898.101,396482.682,"E02001063"
388982.912,397040.883,"E02001061"
370890.255,356848.841,"E02003826"
369750.215,356594.306,"E02003827"
383853.987,395414.4,"E02001068"
378596.298,355430.587,"E02003824"
384726.482,395207.815,"E02001069"
369478.395,357824.461,"E02003825"
380952.59,357392.477,"E02003822"
380061.28,355587.391,"E02003823"
374009.767,360654.083,"E02003820"
376068.588,360445.08,"E02003821"
368800.332,356471.59,"E02003828"
371788.463,355834.739,"E02003829"
339891.199,388568.711,"E02001387"
357308.68,403192.193,"E02001306"
342785.424,388799.387,"E02001386"
355763.224,402999.319,"E02001307"
336911.731,389035.44,"E02001385"
353142.928,404139.219,"E02001304"
338163.172,388992.841,"E02001384"
363834.216,403310.607,"E02001305"
335730.063,389379.129,"E02001383"
362589.888,404102.568,"E02001302"
341197.395,389616.21,"E02001382"
367452.75,403970.909,"E02001303"
337994.889,389635.907,"E02001381"
355615.285,404486.921,"E02001300"
340391.248,389986.626,"E02001380"
357109.07,404393.93,"E02001301"
336820.616,388351.331,"E02001389"
368155.989,403027.424,"E02001308"
338947.905,388390.116,"E02001388"
366673.301,402867.389,"E02001309"
355414.122,430211.861,"E02005266"
354139.262,430197.633,"E02005267"
352809.887,430625.747,"E02005264"
350491.617,430403.916,"E02005265"
350120.631,431452.024,"E02005262"
353987.715,430662.645,"E02005263"
351844.143,431234.13,"E02005260"
356689.938,431066.741,"E02005261"
395152.381,394560.349,"E02001256"
393163.913,394004.775,"E02001257"
393240.146,395003.404,"E02001254"
398217.288,394752.641,"E02001255"
390336.059,395197.453,"E02001252"
392051.542,395236.351,"E02001253"
396088.098,395481.939,"E02001250"
355558.049,429638.174,"E02005268"
400009.425,395816.924,"E02001251"
353662.745,429052.743,"E02005269"
395134.977,393578.769,"E02001258"
382502.34,396022.918,"E02001259"
347944.518,401064.88,"E02001406"
331865.697,387720.337,"E02001487"
353002.486,400094.946,"E02001407"
330354.558,388091.501,"E02001486"
342050.809,383786.099,"E02001404"
328200.614,388122.902,"E02001485"
344514.326,383185.534,"E02001405"
327006.705,388529.315,"E02001484"
339095.256,385422.832,"E02001402"
325758.415,388790.387,"E02001483"
340216.697,384769.528,"E02001403"
331577.561,388816.07,"E02001482"
340620.529,385760.768,"E02001400"
329711.472,389269.863,"E02001481"
342946.589,385412.507,"E02001401"
321928.925,389372.842,"E02001480"
355586.579,399693.788,"E02001408"
325567.77,387291.441,"E02001489"
351872.619,397558.105,"E02001409"
331160.843,387370.523,"E02001488"
332636.04,432849.353,"E02002650"
331618.894,432368.281,"E02002651"
385842.658,435034.441,"E02005176"
384730.867,434596.696,"E02005177"
392949.612,402999.338,"E02001126"
391671.436,402443.912,"E02001127"
390711.588,403457.612,"E02001124"
389774.786,403423.92,"E02001125"
394701.419,403688.918,"E02001123"
384305.236,433833.283,"E02005178"
392556.491,403824.556,"E02001121"
379659.726,433602.608,"E02005179"
390533.278,402023.272,"E02001128"
389298.252,401360.375,"E02001129"
385654.422,394027.039,"E02001076"
382155.476,393672.919,"E02001077"
383943.346,394347.33,"E02001074"
387582.903,394098.113,"E02001075"
382731.057,394895.393,"E02001072"
381579.831,394340.304,"E02001073"
385788.41,395103.556,"E02001070"
387418.74,394913.553,"E02001071"
365643.999,352620.885,"E02003836"
366448.945,351676.565,"E02003837"
386959.523,393425.129,"E02001078"
329006.918,478155.278,"E02004026"
370483.54,354212.446,"E02003834"
384348.128,393438.524,"E02001079"
339298.024,477023.202,"E02004027"
368981.225,353601.758,"E02003835"
